title,department,openings,locations,all_locations,regions,remote_available
"Manager, Customer Success Engineers (Datagrid)",Customer Success,1,Austin,Austin,Not specified,No
"Manager, ERP Support (Hybrid)",Customer Solutions,1,Heredia,Heredia,Not specified,No
"Manager, End User Services",Information Technology,1,Austin,Austin,Not specified,No
"Manager, Finance Systems Operations",Business Operations,1,Pune,Pune,Not specified,No
"Manager, Forward Deployed Engineering (Datagrid)",Customer Success,1,Austin,Austin,Not specified,No
"Manager, Information Systems Engineering",Information Technology,1,Austin,Austin,Not specified,No
"Manager, Sales Development",Sales,1,Austin,Austin,Not specified,No
"Manager, Sales Development [6 month FTC]",Sales,1,Dublin 2,Dublin 2,Not specified,No
"Manager, Security Engineering",Engineering,1,Austin,Austin,Not specified,No
"Manager, Strategic Inside Sales",Austin,1,Carpinteria,Carpinteria,Not specified,No
"Manager, Value Consulting & Solutions Specialists",Sales,1,Dublin 2,Dublin 2,Not specified,No
Observability Analyst,Information Technology,1,Bengaluru,Bengaluru,Not specified,No
Office Operation Generalist,Facilities/Workplace Experience,1,Maadi as Sarayat Al Gharbeyah,Maadi as Sarayat Al Gharbeyah,Not specified,No
Order Management Provisioning Specialist,Sales Operations,1,CR - Remote,CR - Remote,Not specified,Yes
"PMO, Project Transformation Lead (Remote)",Customer Success,1,Austin,Austin,Not specified,Yes
"Partner Account Executive, France",London,1,Paris,Paris,Not specified,No
"Partner Account Executive, Iberia",London,1,Dublin 2,Dublin 2,Not specified,No
"Partner Manager, Public Sector - Parsons",Austin,1,Carpinteria,Carpinteria,Not specified,No
Partner Solutions Engineer,Austin,1,Carpinteria,Carpinteria,Not specified,No
Partner Systems and Process Manager,Business Operations,1,US - Remote CA,US - Remote CA,Not specified,Yes
Premium Research & Data Administrator (Hybrid/Remote),Sales Operations,1,New Orleans,New Orleans,Not specified,Yes
Principal Database Reliability Engineer,Engineering,1,Bengaluru,Bengaluru,Not specified,No
"Principal Engagement Manager, Professional Services, Upmarket (Remote)",Customer Success,1,Austin,Austin,Not specified,Yes
Principal Software Engineer,Engineering,1,Austin,Austin,Not specified,No
Principal Software Engineer (Full Stack),Engineering,1,Bengaluru,Bengaluru,Not specified,No
Principal Software Engineer - Backend,Engineering,1,Maadi as Sarayat Al Gharbeyah,Maadi as Sarayat Al Gharbeyah,Not specified,No
Principal Software Engineer - Strategic Integrations,Engineering,1,Bengaluru,Bengaluru,Not specified,No
Product Enablement Specialist,Sales Operations,1,Dublin 2,Dublin 2,Not specified,No
Product Manager - Hubs,Product,1,Austin,Austin,Not specified,No
Product Manager II - Documents,Product,1,Bengaluru,Bengaluru,Not specified,No
Product Manager – Onboarding/Activation (AI),Product,1,Maadi as Sarayat Al Gharbeyah,Maadi as Sarayat Al Gharbeyah,Not specified,No
Product Manger - Owner Market,Product,1,Austin,Austin,Not specified,No
Professional Services Consultant,Customer Success,1,London,London,Not specified,No
Professional Services Solutions Consultant (Remote),Customer Success,1,Austin,Austin,Not specified,Yes
"Renewals Manager, SMB (Emerging)",Tampa,1,Carpinteria,Carpinteria,Not specified,No
"Revenue Operations Associate, Owners",Austin,1,Carpinteria,Carpinteria,Not specified,No
"Revenue Operations Business Partner, Strategic",Austin,1,Carpinteria,Carpinteria,Not specified,No
SMB Account Manager,Sales,1,Dublin 2,Dublin 2,Not specified,No
"SaaS Project Delivery Lead, Professional Services (Remote)",Customer Success,1,Austin,Austin,Not specified,Yes
"Sales Activation Program Manager, Global GTM Enablement",Austin,1,Carpinteria,Carpinteria,Not specified,No
Sales Cloud Application Developer,Information Technology,1,Pune,Pune,Not specified,No
Sales Development Representative (Datagrid),Sales,1,Austin,Austin,Not specified,No
Sales Development Representative | Nordics,Sales,1,Dublin 2,Dublin 2,Not specified,No
Salesforce Application Developer – Service Cloud,Information Technology,1,Pune,Pune,Not specified,No
Salesforce Architect,Business Operations,1,Austin,Austin,Not specified,No
Security Architect,Engineering,1,Bengaluru,Bengaluru,Not specified,No
Senior Application Development Engineer,Information Technology,1,Pune,Pune,Not specified,No
Senior Commissions Analyst,Finance,1,Bengaluru,Bengaluru,Not specified,No
Senior Creative Technology Engineer,Product,1,Austin,Austin,Not specified,No
Senior Data Engineer,Information Technology,1,Austin,Austin,Not specified,No
Senior Deal Desk Analyst,London,1,Dublin 2,Dublin 2,Not specified,No
"Senior DevOps Engineer, Mobile Platform",Engineering,1,Austin,Austin,Not specified,No
"Senior DevOps Engineer, Streaming Data Infrastructure",Engineering,1,Bengaluru,Bengaluru,Not specified,No
"Senior Director, Sales (Datagrid)",Sales,1,Austin,Austin,Not specified,No
Senior Executive Assistant,Admin,1,Austin,Austin,Not specified,No
Senior Financial Analyst,Finance,1,Austin,Austin,Not specified,No
Senior GRC Analyst - SOX,Information Technology,1,Austin,Austin,Not specified,No
Senior Identity & Access Management Engineer,Information Technology,1,Bengaluru,Bengaluru,Not specified,No
Senior Incentive Compensation Analyst,Finance,1,Austin,Austin,Not specified,No
"Senior Manager, Corporate Development",Business Operations,1,Austin,Austin,Not specified,No
"Senior Manager, EMEA Finance Business Partner",Finance,1,Dublin 2,Dublin 2,Not specified,No
"Senior Manager, Services and GTM FP&A (Remote)",Finance,1,Austin,Austin,Not specified,Yes
"Senior Manager, Software Engineering",Engineering,1,Austin,Austin,Not specified,No
"Senior Manager, Support and Services Tools (Service Cloud & Certinia)",Information Technology,1,Austin,Austin,Not specified,No
Senior People Partner,People,1,Dublin 2,Dublin 2,Not specified,No
Senior People Services Coordinator,People,1,Bengaluru,Bengaluru,Not specified,No
Senior Product Manager,Product,1,IE - Remote,IE - Remote,Not specified,Yes
Senior Product Marketing Manager,Marketing,1,Austin,Austin,Not specified,No
Senior QA Engineer - Manual & Automation,Engineering,1,Maadi as Sarayat Al Gharbeyah,Maadi as Sarayat Al Gharbeyah,Not specified,No
Senior Revenue Forecasting Analyst (Remote),Sales Operations,1,Austin,Austin,Not specified,Yes
Senior Salesforce Application Developer – Revenue Cloud(CPQ),Information Technology,1,Pune,Pune,Not specified,No
Senior Salesforce Application Developer – Sales Cloud,Information Technology,1,Pune,Pune,Not specified,No
Senior Salesforce Automation Quality Engineer (CPQ),Engineering,1,Pune,Pune,Not specified,No
Senior Salesforce Automation Quality Engineer – Sales Cloud,Engineering,1,Pune,Pune,Not specified,No
Senior Salesforce Developer,Information Technology,1,Pune,Pune,Not specified,No
Senior Salesforce Quality Assurance Engineer - Customer Support,Engineering,1,Pune,Pune,Not specified,No
Senior Security Engineer,Engineering,1,Bengaluru,Bengaluru,Not specified,No
Senior Security Risk Analyst,Information Technology,1,Austin,Austin,Not specified,No
Senior Software Engineer - Backend,Engineering,1,Maadi as Sarayat Al Gharbeyah,Maadi as Sarayat Al Gharbeyah,Not specified,No
Senior Software Engineer - Frontend,Engineering,1,Maadi as Sarayat Al Gharbeyah,Maadi as Sarayat Al Gharbeyah,Not specified,No
Senior Software Engineer - Ruby on Rails,Engineering,1,Maadi as Sarayat Al Gharbeyah,Maadi as Sarayat Al Gharbeyah,Not specified,No
Senior Software Engineer - Strategic Integrations,Engineering,1,Bengaluru,Bengaluru,Not specified,No
"Senior Software Engineer, Full Stack",Engineering,1,Edmonton,Edmonton,Not specified,No
Senior Solutions Architect,Customer Success,1,Austin,Austin,Not specified,No
Senior Technical Recruiter - Contract,People,1,Bengaluru,Bengaluru,Not specified,No
"Senior Web Producer, Marketing",Marketing,1,Austin,Austin,Not specified,No
Software Engineer - iOS,Engineering,1,Bengaluru,Bengaluru,Not specified,No
Software Engineer 2 - Android,Engineering,1,Bengaluru,Bengaluru,Not specified,No
Software Engineer 2 -iOS-1,Engineering,1,Bengaluru,Bengaluru,Not specified,No
Software Engineer II - Android,Engineering,1,Bengaluru,Bengaluru,Not specified,No
Software Engineer II - iOS,Engineering,1,Bengaluru,Bengaluru,Not specified,No
"Software Engineer II, Full-Stack",Engineering,1,Austin,Austin,Not specified,No
Software Engineering Manager,Engineering,1,Austin,Austin,Not specified,No
Solutions Engineer (Datagrid),Sales,1,Austin,Austin,Not specified,No
"Solutions Engineer, Canada",Sales,1,Toronto,Toronto,Not specified,No
Sr Staff HR Consultant,People,1,Austin,Austin,Not specified,No
Sr. Order Management Specialist (On-site),Sales Operations,1,Heredia,Heredia,Not specified,No
"Sr. Program Manager, Culture & Employee Experience",People,1,Austin,Austin,Not specified,No
Staff Data Analyst,Business Operations,1,Austin,Austin,Not specified,No
"Staff Legal Operations Specialist, BI",Pune,1,Bengaluru,Bengaluru,Not specified,No
Staff People Partner,People,1,Austin,Austin,Not specified,No
Staff Product Designer,UI/UX,1,Austin,Austin,Not specified,No
"Staff Product Designer, BIM",UI/UX,1,Austin,Austin,Not specified,No
Staff Salesforce & Certinia Developer - Professional Services Automation,Information Technology,1,Austin,Austin,Not specified,No
Staff Salesforce PRM Cloud Developer,Information Technology,1,Pune,Pune,Not specified,No
Staff Software Engineer - iOS,Engineering,1,Bengaluru,Bengaluru,Not specified,No
"Staff Software Engineer, Streaming Data Infrastructure",Engineering,1,Austin,Austin,Not specified,No
Staff Technical Program Manager,Product,1,Bengaluru,Bengaluru,Not specified,No
Strategic 1:1 Account-Based Marketing Manager,Austin,1,US - Remote CA,US - Remote CA,Not specified,Yes
Strategic Account Executive (Datagrid),Sales,1,Austin,Austin,Not specified,No
"Strategic Account Executive, Federal Sales",Sales,1,US - Remote VA,US - Remote VA,Not specified,Yes
Strategic Product Consultant,Customer Success,1,London,London,Not specified,No
"VP, Partners",Sales,1,Austin,Austin,Not specified,No
Value Consultant,Sales,1,Dublin 2,Dublin 2,Not specified,No
Voice of the Customer Operations Manager,Marketing,1,Austin,Austin,Not specified,No
"Web Product Manager, Marketing",Marketing,1,Austin,Austin,Not specified,No
Workplace Experience Specialist,Facilities/Workplace Experience,1,Tampa,Tampa,Not specified,No
